name	RWRscore
LIMD1	0.0179529958422055
LIN7C	0.0216666640448861
LLGL2	0.00993537594813929
LMCD1	0.000468467447794768
LMNA	0.0502588952942268
LPA	0.03989386546226
LPCAT2	0.0151797122279717
LPGAT1	0.00321205687379344
LRRC41	0.00819758903760281
LSM1	0.012961559589396
LSM2	0.0125360674319183
LSM3	0.0180516012879935
LSM4	0.0149319887964666
LSM5	0.00928708197246857
LSM6	0.0112269432743551
LSM8	0.0184733321787126
LSP1	0.0224033344278363
LTBP1	0.0307609392332812
LTF	0.0164990730769738
LUC7L2	0.00538907636304202
LUC7L3	0.0241180603178979
LYN	0.0343241057221182
MAGED2	0.00239713676145777
MAGOH	0.0243942347838702
MAN1B1	0.0165720916010032
MANBA	0.0309279289132047
MAP1B	0.027355060457874
MAP4	0.0316669684807424
MAP4K4	0.017998163981919
MAPK9	0.0361344603953503
MAPRE1	0.0124469009114881
MARK2	0.0295043452075707
MARS	0.0216139097066786
MASP2	0.030471089031856
MATR3	0.0414249628558285
MCAM	0.030807351813101
MCEE	0.00382492825794004
MCM2	0.0499547552098059
MCM3	0.0470027289942068
MCM4	0.0375617076116294
MCM6	0.0626815881838336
MCMBP	0.0332183797297701
MCTS1	0.0259341903253304
ME2	0.00804090988312374
MED23	0.0400990925149614
MED24	0.0340563669698778
METTL7B	0.00429025427140528
MFF	0.0180072167883152
MFN1	0.0327269893403463
MGAT1	0.0180826958341978
MGAT2	0.0124746435648855
MGEA5	0.0489418190362387
MGLL	0.0419960558422252
MGST1	0.0283990978779401
MLYCD	0.0187556073571935
MME	0.0690310696468357
MMS19	0.014166002777078
MNDA	0.011551686616309
MOB4	0.00973564246810046
MON2	0.0188231705535009
MPDZ	0.0507929412214469
MPP6	0.023269729544768
MPRIP	0.0148683054385083
MRC2	0.0172002939164826
MRE11A	0.0491736049994596
MRPL1	0.0172990147001468
MRPL11	0.0161986987441627
MRPL12	0.0111406608827217
MRPL13	0.0189415685355357
MRPL15	0.0136286288175435
MRPL16	0.011265576345937
MRPL17	0.012376979260751
MRPL19	0.00718624658435246
MRPL2	0.018522725484889
MRPL20	0.00743612769130206
MRPL21	0.00986050567938099
MRPL22	0.0127998443895294
MRPL24	0.0127744119452683
MRPL27	0.00987460266250599
MRPL3	0.016656912788888
MRPL37	0.00702628031519173
MRPL39	0.0130678381858341
MRPL4	0.0168216480915362
MRPL40	0.0134053091162359
MRPL41	0.00897849018137205
MRPL44	0.00822447055705333
MRPL45	0.00704655429982497
MRPL47	0.00711651658943399
MRPL48	0.0126392882124446
MRPL49	0.00739189333289135
MRPL53	0.0156457003325821
MRPL57	0.0144276173500659
MRPL9	0.00714725001038913
MRPS11	0.0143201831884615
MRPS14	0.0254889659419439
MRPS16	0.0098680012304591
MRPS18A	0.011428094069755
MRPS18B	0.00697837455443034
MRPS2	0.0198930243440932
MRPS21	0.00708224312392873
MRPS22	0.00702690995903437
MRPS23	0.00709608677551208
MRPS24	0.00711191557226883
MRPS25	0.0071306693444837
MRPS27	0.0114417201885647
MRPS30	0.00730253970114356
MRPS31	0.0119584030168907
MRPS33	0.00706083737832884
MRPS34	0.00852926793307409
MRPS35	0.0101045838230236
MRPS7	0.0359793211468185
MRPS9	0.011397399053533
MSH6	0.0597242456749736
MSRA	0.00929012853330597
MT2A	0.0126857964320493
MTA2	0.0305884624947034
MTHFD1	0.0384974699997027
MTPAP	0.00161371827746258
MTSS1	0.0022979976635397
MTSS1L	0.00889270947074322
MTTP	0.0313242571033596
MUT	0.0572237736966533
MVK	0.0323548564151154
MVP	0.0338282279963769
MX1	0.0235197196856427
MYBBP1A	0.026218350795993
MYH14	0.015242542782633
MYO18A	0.00754558198878601
MYO1D	0.0513127042918904
MYO1E	0.0289193955381065
MYO6	0.0194977057100655
MYOF	0.0238706469115028
NAA10	0.0219473652780091
NAA15	0.00849936946125723
NAA16	0.00149508946385784
NAA50	0.0117052584876184
NADK2	0.00220031697023914
NAE1	0.0151056332893683
NAP1L1	0.0123671810739278
NAP1L4	0.00990841192595636
NARS	0.0125374804276518
NCBP1	0.0384691083333763
NCKAP1	0.0239987742163495
NCKAP1L	0.0159631655175893
NCL	0.0422893871479963
NCSTN	0.00861244036325067
NDRG3	0.0015795380831429
NDUFA11	0.0177861761532975
NDUFA7	0.0022546297636926
NDUFA9	0.00353098898123187
NDUFAF2	0.0167166173042568
NDUFAF4	0.00150997819917118
NDUFAF7	0.0223751720711492
NDUFB4	0.00120337531043137
NDUFB8	0.00233974177901301
NEDD4L	0.0313802004856455
NEK7	0.0139129886238135
NELFB	0.0186821785941316
NES	0.0323795209573688
NEU1	0.0384673354860919
NFKB2	0.0487954338767886
NGEF	0.0138164050397425
NHP2	0.0241074965277662
NHSL1	0.00103286061643868
NID1	0.0314907240550964
NIT2	0.0398328000996346
NME7	0.00577593598170174
NMI	0.00915840105344282
NMRK1	0.0029264727662593
NMT1	0.0307833678930968
NNMT	0.0397199180998116
NOP2	0.0185995775912263
NOP56	0.0237935381353099
NOS3	0.0725039865600113
NPEPL1	0.0126743579013849
NPLOC4	0.0248525360812594
NPRL2	0.0245582192826416
NPTN	0.0796039234998392
NR3C1	0.0629487444176152
NRBP1	0.0011856508877254
NRD1	0.0151849180872916
NSF	0.0266842181188492
NSUN2	0.0151474787483582
NT5C2	0.00535501913097351
NT5C3A	0.0107437189238068
NTPCR	0.013691372249602
NUCB2	0.00140657252584481
NUDC	0.0273612203098664
NUDCD1	0.010703005522752
NUDCD2	0.00197011308272178
NUDCD3	0.014952688768691
NUDT21	0.0300766796654788
NUDT6	0.00101181033570299
NUP107	0.0244601067827527
NUP133	0.0303210909166061
NUP153	0.0352739588898568
NUP160	0.0232087169748632
NUP188	0.0172765505587756
NUP205	0.0327491766805422
NUP210	0.0312337856630663
NUP214	0.0364576663260891
NUP37	0.0197687901298965
NUP43	0.0240526298989145
NUP50	0.0233675101661246
NUP54	0.0218271592889176
NUP88	0.0240007479200612
NUP93	0.0296877043373184
NUP98	0.0310130319997104
NUPL1	0.0173327955313138
NXN	0.00966304324064758
OAS3	0.0170274986744269
OCLN	0.0616659233240538
OGN	0.0261779659283591
OLA1	0.0147750674567201
OPA1	0.0169446404827334
OPTN	0.0334312303246886
OS9	0.0191159915307574
OSGEP	0.0151980779813463
OTC	0.0319112738078798
OTULIN	0.0111098715189151
OVCA2	0.00201763746824055
OXA1L	0.0134480229790577
OXLD1	0.00161786987585904
P4HA1	0.0222314936888272
PABPC1	0.03123973795149
PABPC4	0.0101366902840752
PABPN1	0.0290006756932205
PACSIN3	0.00512738009259479
PAFAH1B3	0.0134844145414303
PAH	0.0294569730011924
PAIP1	0.019084336034602
PAK1	0.0341081555498479
PAK2	0.0414544775509324
PALLD	0.0296465999215871
PALM	0.000610804198912558
PALM2	0.00144890286464521
PAPOLA	0.0184681731269155
PAPSS1	0.0143546323591531
PARP10	0.0203214768165378
PARP14	0.0113992697103344
PARP4	0.015555514831417
PBDC1	0.00953045932527911
PBLD	0.0234308998306675
PBXIP1	0.00118401820312392
PC	0.0459104531114603
PCCA	0.0344066465611174
PCNT	0.023084802100802
PCOLCE	0.0341165042659027
PCTP	0.00169062902224204
PCYT1A	0.0318429319311407
PDAP1	0.00052100502404125
PDCD10	0.00981685103084949
PDCD5	0.00754658244431483
PDCL3	0.0118831312045007
PDE2A	0.00572865870665722
PDE4DIP	0.0120658065341658
PDLIM2	0.0240278864282605
PDLIM7	0.023127991464299
PDP1	0.00198023626802489
PDPR	0.0136013856153508
PDS5A	0.0237736470092181
PDS5B	0.0106460274310978
PDXDC1	0.00363347368375289
PECAM1	0.0732039061440233
PELO	0.00875933261590981
PELP1	0.0515625250958388
PEX1	0.0143117852227139
PEX11B	0.018168829082432
PEX11G	0.01492669104098
PEX16	0.0219124994112007
PEX6	0.0213765099703824
PFDN2	0.0164523847886587
PFDN4	0.0154189207149647
PFDN5	0.0194649567959217
PFDN6	0.0143079703449382
PFKFB1	0.0234667904977066
PFKP	0.0335650658880995
PGM1	0.0414592189825108
PGM2L1	0.00999255278835456
PGP	0.0159224403530212
PHC2	0.0247942821876398
PHF5A	0.0200596223550419
PHGDH	0.0466251436125409
PHKA2	0.0221485096545541
PHKG2	0.0204309937059907
PHYKPL	0.00708738459397953
PI4K2A	0.0159507860922899
PIGR	0.00270869018528715
PIK3R4	0.0342483332327598
PIN4	0.0176775705641896
PIP4K2C	0.00209391397704104
PIPOX	0.0346252924702972
PIR	0.0101958035798814
PITPNC1	0.0019466899564004
PITRM1	0.0146146319594834
PKN2	0.0136487394294581
PLBD1	0.00159017101859528
PLBD2	0.00332686683676102
PLCG2	0.0147762014331493
PLEKHM1	0.00792972345366116
PLIN2	0.0492100566808764
PLOD1	0.0163711400223673
PLOD2	0.0347925470595288
PLOD3	0.0245864915037289
PLP2	0.00145690359465863
PLRG1	0.0264450865687944
PLS1	0.0161559635904258
PMVK	0.0295257679372412
PNN	0.0191722509088102
PNPT1	0.00888051938573319
POLDIP3	0.0211823709021079
POLR1C	0.0136324223952902
POLR2A	0.0393909797045019
POLR2B	0.0382286400678105
POLR2C	0.0268149543082035
POLR2H	0.0240751626650976
POLRMT	0.0115344078087916
PON1	0.0497884970667851
PPID	0.0255365006066088
PPIH	0.0154861919034535
PPIL1	0.00928617571919556
PPM1F	0.0015488948938992
PPM1G	0.0165050835168006
PPME1	0.0249465577908911
PPP1CC	0.0387679273009905
PPP1R12A	0.033205274923358
PPP1R14B	0.00100739930289137
PPP1R8	0.00636965156265619
PPP2R1B	0.0374974732506118
PPP2R5A	0.0205292800342324
PPP2R5D	0.0384867030818097
PPP2R5E	0.0120642621203687
PPP4C	0.0243709341402269
PPP4R1	0.0234229873528551
PPP4R2	0.0285929755591025
PPP6R1	0.0140646079049015
PPP6R3	0.0121322135358111
PRELP	0.0313799365749428
PREPL	0.00705506657370894
PRKAR2B	0.0293121369844837
PRKCD	0.0612950519101765
PRKDC	0.0590585356975535
PRMT1	0.0403504508134065
PRMT5	0.045606639749988
PROC	0.0103686273771029
PRODH	0.0255537706718237
PRODH2	0.0237822098193315
PROS1	0.00210338882898842
PRPF18	0.00726250924127184
PRPF19	0.0346625130574107
PRPF4	0.0169411063073192
PRPF40A	0.021108378248663
PRPF6	0.0147554672551526
PRPF8	0.0354763948662227
PRRC2C	0.0106351479134315
PRUNE	0.00231100575118753
PSAT1	0.0299742786074829
PSIP1	0.0241273422227269
PSME3	0.0257701354705224
PSME4	0.0300988087412796
PSMG1	0.015876170218176
PSPC1	0.0179379606862032
PSPH	0.0202625165686512
PTBP3	0.0134242028757295
PTCD3	0.00682471480738833
PTDSS1	0.0158546590859305
PTGIS	0.0107923095514026
PTGR1	0.0162673734818677
PTP4A2	0.00104605984492843
PTPN1	0.0407161858662073
PTPN12	0.0197251977779534
PTPN23	0.0225421677588857
PTPRCAP	0.00936046753201015
PTPRF	0.0220664204777831
PUF60	0.0240168888799683
PUM1	0.0215882038957944
PURB	0.0182980403351835
PUS1	0.00487721229403086
PVRL2	0.0169344954089772
PWP1	0.0193477463914863
PXMP2	0.00144637523338034
PXMP4	0.00849578428825796
PYGL	0.0413905860002191
QDPR	0.0227135198915778
QPRT	0.0156469592914683
QRICH1	0.00690295069871712
RAB13	0.017761452203143
RAB1A	0.017889928582744
RAB35	0.00893329679028124
RAB3GAP1	0.0387339520125868
RAB4A	0.0300956544204227
RAB6C	0.0140549858744032
RABGAP1	0.0227239211559702
RABGAP1L	0.0181228612782789
RAD21	0.040499854102526
RAD50	0.0388263282129721
RAI14	0.003567554519607
RALGAPA2	0.00119588330415191
RALGAPB	0.000546214959117969
RALY	0.0233101842040095
RANBP2	0.0332321727427224
RANBP3	0.0219232151448985
RANBP6	0.0391942521393129
RANGAP1	0.032882346122889
RB1CC1	0.0349124027992061
RBBP4	0.0565429686998934
RBBP5	0.0415291887332988
RBBP7	0.0525248078991869
RBKS	0.0397686202152684
RBM10	0.024352098348643
RBM12	0.0111440914484734
RBM14	0.0306293669199868
RBM15	0.0182309354603715
RBM17	0.0178552526525248
RBM22	0.0148324078207496
RBM26	0.00259639429233567
RBM33	0.00136862759127213
RBM39	0.0349149637064958
RBM4	0.0222097748691548
RBM47	0.010326193791259
RBM8A	0.0363161471725736
RBMX	0.0391270278557202
RBP1	0.0320055466444667
RBP5	0.00707661142057165
RCC2	0.00426698998869644
RCN2	0.00183267514869483
RCN3	0.00151734307439747
REEP6	0.000436392261485074
REPIN1	0.0024234561678581
REXO2	0.00187425173503708
RFC3	0.0420996961285691
RFC4	0.0554024216387716
RFC5	0.0426088460815637
RHOG	0.00827169832049627
RIC8A	0.00196881407741656
RIOK1	0.0168735539647706
RMDN2	0.00135090667430421
RNF20	0.0141481770675091
RNF213	0.00249237755677443
RNMT	0.01583305915751
RNPS1	0.0238466370230693
ROCK2	0.0273159759310535
RPA2	0.0460035946006287
RPAP3	0.0124676168989101
RPL21	0.0206424256683626
RPL23	0.0233473908538877
RPL24	0.0179106847697435
RPL36A	0.0178494230755365
RPL36AL	0.0172539473794864
RPMS17	0.0112228500264315
RPRD2	0.01582934439909
RQCD1	0.00158874807873483
RRAGC	0.0192296846965919
RSL1D1	0.0178063831814179
RUVBL2	0.0374392848977102
S100A10	0.0544449949345778
S100A13	0.0201299383010089
S100A16	0.00111056870769606
SAE1	0.0215627665910605
SARDH	0.0285120441205064
SARNP	0.0177829234974079
SART1	0.02008323707232
SART3	0.00739700885560235
SAT2	0.00279023265550631
SBNO1	0.00970006066640493
SCAMP1	0.00181437750239695
SCAMP3	0.0196609471604533
SCP2	0.0270593614105615
SCRIB	0.0225370869736405
SCRN1	0.0238080694699798
SCYL2	0.0064510304493748
SDC2	0.0346605332395903
SDCBP	0.0555921186010517
SDS	0.0167491953233777
SDSL	0.00904719043622079
SEC14L2	0.0021741705974507
SEC16A	0.0210209412961547
SEC16B	0.0237297998980895
SEC23B	0.0130805542648198
SEH1L	0.0235923266080898
SEL1L	0.00487686738173082
SELENBP1	0.0173304526524023
SELO	0.00189457092084311
SERBP1	0.0180802400095441
SERPINA10	0.0180971339617707
SERPINA4	0.0336345279142297
SERPINA5	0.00751752876950423
SERPINB1	0.0119577334075961
SERPIND1	0.0177679471703446
SERPINH1	0.0299071555112304
SET	0.0274925659873371
SF1	0.0308994835542687
SF3A1	0.0239674696158087
SF3A2	0.0218969801691361
SF3A3	0.0276615107117304
SF3B1	0.0325497201432195
SF3B2	0.0193398039430789
SF3B3	0.0289956305527419
SF3B5	0.0197038473344507
SF3B6	0.0188887661231544
SFN	0.0402893426603904
SFXN5	0.00670159685444303
SGTA	0.0171215001725062
SH3BP1	0.00123052700655928
SH3GLB1	0.0202380193405973
SH3GLB2	0.00886632204699778
SH3KBP1	0.0156512630696684
SHC1	0.03089062656109
SHMT1	0.0351943663274424
SHPK	0.00675534528523443
SIN3A	0.0748760129276323
SIPA1L3	0.00199835972024258
SIRT2	0.0624340433898109
SKIV2L	0.0163367566484161
SKIV2L2	0.0245916943681564
SKP1	0.0352081187102092
SLC12A7	0.0276764861855687
SLC19A3	0.00172726508853414
SLC1A4	0.00851934865270989
SLC25A20	0.0227349829015813
SLC27A5	0.0290222370068089
SLC2A2	0.0600893615681747
SLC30A7	0.00122496798019221
SLC35B2	0.00250734158009641
SLC37A4	0.00280275066612973
SLC39A5	0.000535422825700475
SLC39A9	0.00929440877190147
SLC40A1	0.00306616739428122
SLC46A1	0.044369989790271
SLC4A1	0.0214296183165207
SLC4A1AP	0.00669821228070618
SLC9A3R2	0.0161522584367957
SLCO1B3	0.0475827068364793
SLTM	0.00821748227531189
SMARCA5	0.0479531029108173
SMARCB1	0.0438596957464532
SMARCC2	0.028769763427083
SMARCD2	0.0152454484389887
SMARCE1	0.030552329249032
SMC1A	0.0421821997759041
SMC3	0.0405784669593618
SMCHD1	0.0219978139416508
SMEK1	0.0205452495165217
SMG1	0.0227935382070893
SMU1	0.0222471341484289
SNAPIN	0.00896017744125945
SNRNP200	0.0245706968046247
SNRNP40	0.0174389971361098
SNRNP70	0.0340887144625945
SNRPA	0.0296403013352055
SNRPA1	0.0260040133194765
SNRPB	0.0308991928448863
SNRPB2	0.0205867786236193
SNRPC	0.0201367634013303
SNRPD1	0.0308548107931866
SNRPD2	0.0339892820456072
SNRPD3	0.0339019731033966
SNRPE	0.0339845215052154
SNW1	0.0335469375224352
SNX12	0.00826619641729064
SNX27	0.00931628622083817
SNX4	0.0130668454689374
SNX8	0.0176133207924029
SON	0.0205400766021224
SP100	0.0303434966104692
SPARC	0.0371741096195268
SPG20	0.0169265951374005
SPG21	0.0206143804293983
SPTBN2	0.00677925910987015
SQLE	0.0270792292791188
SRI	0.0179202739433674
SRM	0.0241367160386726
SRP14	0.00573253143843401
SRP19	0.00596077869930256
SRP68	0.00584984739134398
SRP72	0.00451449260073525
SRP9	0.0181257413487047
SRPK2	0.0180346863292149
SRRM1	0.0228514455753848
SRRT	0.0279799954983494
SRSF10	0.0231358253378187
SRSF11	0.0243644966904765
SRSF2	0.0399346164454732
SRSF3	0.0352255453131517
SRSF4	0.0183779105281283
SRSF5	0.0262100029340478
SRSF6	0.0332490416833404
SRSF7	0.0287506001270785
SRSF9	0.0255144849552824
SSB	0.0297338356002525
SSBP1	0.022820809846492
SSRP1	0.0521384228397663
SSSCA1	0.0218899253944176
STAB1	0.0151326739230416
STAM	0.0134809893675533
STAM2	0.014146733550677
STAMBP	0.0156757269261237
STAT1	0.062363547127374
STAT2	0.036484513849643
STAU1	0.0326205844311335
STEAP3	0.0133296217522999
STIP1	0.0251846116912539
STK24	0.0122385229246837
STK3	0.022022023535988
STK38	0.00754464630300737
STK4	0.0189753599336109
STRN	0.0146970862822832
STX11	0.0199044580037151
STX16	0.0301410066022507
STX5	0.0218294398092508
SUB1	0.0228465728093807
SULT1A1	0.0380459009273574
SULT1A2	0.0299327066447522
SULT1B1	0.0106220593211719
SULT1E1	0.0278688582520647
SULT2A1	0.0514667735957523
SUOX	0.0144665894851055
SUPT16H	0.0481798166581331
SUPT5H	0.0178003224803163
SUPT6H	0.0251717472389796
SUPV3L1	0.00962283524232472
SVIL	0.0240201810751597
SYK	0.0352755596466287
SYMPK	0.0182507240356728
SYNGR2	0.000740429259270786
SYNJ1	0.0122020563364565
SYNPO	0.0397040220390385
SYNRG	0.0171878332308029
SYVN1	0.0124626193176411
TAB1	0.0434902137500885
TAF15	0.0249656434530364
TAOK1	0.00138973514200705
TAOK3	0.000687137977552674
TAP1	0.0120556073676654
TAP2	0.0123421574627053
TAPBP	0.0103902013438801
TARS2	0.00983721552436748
TAT	0.0401449696955907
TATDN1	0.016564031224186
TBC1D13	0.00696398299858476
TBC1D23	0.00240442755618902
TBC1D2B	0.00184623232552105
TBC1D5	0.0135466076068197
TBCB	0.0188495317275535
TBCD	0.0126892629420936
TBCE	0.0227720988640568
TBL1XR1	0.0400483128641871
TBRG4	0.00191437329806745
TCEA1	0.0232417422076483
TCEB2	0.0162737001246315
TCERG1	0.0148540791532823
TCOF1	0.0216769710207475
TENC1	0.0187164932852953
TES	0.00923621307410174
TFB2M	0.0255101823409234
TFPI	0.00800041938725606
TFRC	0.0427767227685142
TGM2	0.0480191947525894
THBS1	0.0610667068073208
THOC2	0.0249002666002609
THOC3	0.0108097899563376
THOC6	0.0106844630750987
THRAP3	0.0379836641874526
THUMPD1	0.00556778564544454
THUMPD3	0.00123436866790667
TIAL1	0.0285595019849243
TIMM50	0.0114238311286293
TIMM9	0.0215520612240076
TIMMDC1	0.00127682193970411
TM9SF2	0.0206543502630685
TM9SF3	0.00144860632070829
TMEM106B	0.018981368384236
TMEM33	0.0063179167672115
TMLHE	0.0025445758571816
TMPO	0.0277993717205062
TNPO1	0.0399645396813646
TNPO2	0.02874656167901
TNPO3	0.0253194450827369
TOE1	0.00256291136043999
TOMM22	0.0216553877357831
TOMM34	0.022786342034776
TOMM40	0.0240572610716968
TOP3B	0.0233731749397446
TOR1AIP1	0.0097054595400888
TP53BP2	0.0374991156025867
TPD52	0.0094437809332301
TPR	0.0350879411426085
TRA2B	0.0283131797788304
TRIM28	0.0528039028133192
TRIP11	0.0155893428417345
TRIP4	0.0181230845106453
TRMT1	0.0117272663933152
TRMT10C	0.00408074137317307
TRMT112	0.0150190193123303
TRNT1	0.00205636734130502
TROVE2	0.0109617922107676
TSC22D4	0.000454340086630521
TSN	0.00772484327337443
TSNAX	0.0024827599802636
TSSC1	0.0107467773067146
TTC1	0.00571435002871675
TTC27	0.0180952935957864
TTC37	0.00522275320906387
TUBB2A	0.0129968783817812
TUBB2B	0.00993589759198078
TUBB3	0.0238147620049916
TUBB4A	0.0205169278746284
TUBB6	0.00338823623603596
TUBG1	0.00733082914667749
TXNDC12	0.00258024544946989
U2AF2	0.0381112607599536
U2AFBP	0.0167821450276114
U2SURP	0.0155158060299417
UBA2	0.0237617490250277
UBA3	0.0189476519027341
UBAP2L	0.0115501722844424
UBE2H	0.0212322533416521
UBE2I	0.0670209940996479
UBE2M	0.0260853472326837
UBE2O	0.0061414536281895
UBE2Z	0.00919780703335816
UBE4A	0.0230762876444858
UBL7	0.0398537930108907
UBLCP1	0.0123650649743083
UBQLN2	0.0249119322175182
UBQLN4	0.0181854781697524
UBR4	0.0247942609359007
UBR5	0.0154563358662833
UBXN1	0.0387558974027109
UCHL1	0.0148781808490251
UEVLD	0.00901052928432595
UFD1L	0.0238456258156374
UGT1A4	0.0391053024076901
UGT2B10	0.0484873438851708
UGT2B15	0.037923388309029
UIMC1	0.0168005554313821
UNC45A	0.0401724058359935
UNG	0.048355346212218
UPF1	0.0263465994100534
UPF2	0.0134504491398709
UROC1	0.0243360222508899
USP14	0.0240483514323372
USP19	0.0115262487836842
USP24	0.0144646939549886
USP39	0.0133681838057676
USP4	0.0162177893833626
USP7	0.0321055990447508
USP8	0.0194759905492014
VAMP7	0.0245661307533284
VAMP8	0.0351053605126098
VARS	0.0126831983968772
VBP1	0.0147555321544689
VPRBP	0.0132720712072072
VPS11	0.0198718054082515
VPS13C	0.0217801774672479
VPS16	0.020845313757392
VPS18	0.0343326769808833
VPS26A	0.0217936326698214
VPS28	0.0170480308116482
VPS33A	0.0273850302938861
VPS45	0.0295193025917704
VPS52	0.021254419396242
WAS	0.0172982162327351
WASF2	0.0221750816653551
WASL	0.0224024311377098
WBP11	0.00781038213300746
WBSCR16	0.0118094747395532
WDR11	0.0139428705502255
WDR5	0.050923101155484
WDR61	0.0204095877844991
WDR81	0.00267660981491846
WDR82	0.0244759109698707
WHSC1	0.0275760228555188
WRNIP1	0.019638379807424
XPOT	0.02691403976666
YKT6	0.0309979772063042
YME1L1	0.014824053557341
ZADH2	0.00202920995906792
ZC3H15	0.0135673978069119
ZC3H7A	0.029292057127488
ZC3HC1	0.00125447162232761
ZCCHC8	0.00861908813815284
ZFPL1	0.0105560367442855
ZNF787	0.00940553244828445
ZPR1	0.0250284371600519
TDO2	0.0342344463762545
XRN2	0.026591386365663
UPB1	0.0288911610393576
UGT1A6	0.0598008155824879
UGT1A9	0.0423525666182756
UGT2B4	0.0354705802627148
HEPACAM	0.00105011074249994
SLC27A2	0.0373549547651601
XRCC6	0.0687765942083755
TPD52L2	0.0151806490812097
MYO7A	0.00934997783265016
KIAA1522	0.000776509406902854
ZYX	0.0408003546013655
SUGCT	0.00198005098094094
RMDN1	0.0105531030540738
SEPHS1	0.0061906474671192
TTC38	0.00908086405464289
STBD1	0.00888226644656108
STARD5	0.00102084843575664
WBP2	0.0105106704719073
SCAMP2	0.00168666092399831
TTPA	0.0336894847111496
TTC36	0.0229547586117577
XPNPEP2	0.0253584117431454
TMEM70	0.00138272974027248
TREX1	0.0184700451841383
OCIAD2	0.00291174435831456
UGT2B17	0.031318326654659
PGLYRP1	0.0258532470522689
RDH16	0.00224305981930892
VCPIP1	0.00313101182879885
TBC1D4	0.0153049959038468
RARRES2	0.043106471545681
SLC25A25	0.000862998835343271
TDRKH	0.00167525966979093
YLPM1	0.00785490278097913
ZC3HAV1	0.0141288671834507
XDH	0.0284227210199784
ZAK	0.000909483072901153
IYD	0.022423235512683
PHYHD1	0.00167189951577048
TMPRSS6	0.0173006066666664
PTGS1	0.0230384615289922
YTHDF3	0.012051392418086
TTC39B	0.00179986154817961
SPATS2L	0.00102647340582827
RUFY1	0.00146432146404968
TMEM63A	0.000880025793109687
VTN	0.0554766568745025
PON3	0.0105608724714423
RAB3GAP2	0.0104772521167623
NQO2	0.00158668156297999
WDR26	0.00893903416388596
ZRANB2	0.0176602582345449
ERICH5	0.000723245812353195
SPRYD4	0.0012566414000591
SLC25A15	0.0407908305590288
PLXDC2	0.000870354783021408
VSIG4	0.057727954655909
SPNS1	0.000219264697170102
ZNF638	0.015541649809777
ZNF207	0.023519665977068
SLC35E1	0.0520579370804317
ZW10	0.0280279476544839
TSPAN9	0.0201153718027046
FHR2	0.0252305957868686
WNK3	0.0309437263013504
S100P	0.000672842591799068
PALM3	0.000658160182758706
TPCN1	0.00987050257786519
UBTF	0.0333511556873586
ZFYVE26	0.00182532419288941
SYPL1	0.000999046848166941
TNXB	0.0102918656955061
PRG4	0.00915001849384768
PXDN	0.00159002809539751
TMEM41B	0.00117093273932157
RPS6KA3	0.0598151661437786
VNN1	0.00144953091737952
TXLNA	0.028472743919556
UXS1	0.0227954695580857
TJP3	0.0171215347067706
PPP1R18	0.00141710317359977
SDPR	0.0245114909953256
TP53I3	0.00112298651293836
PTPRK	0.00219467269836685
GGACT	0.000545042115548853
HSD17B13	0.00119781868766456
VIL1	0.00333249081295572
TEX264	0.0000626390844583172
SWAP70	0.00119675057233206
TM9SF1	0.00139722464050995
STEAP4	0.00179324616510716
SMPD4	0.00168701431876993
YIPF3	0.0100926307913007
THEMIS2	0.000943572206646159
TM9SF4	0.00100552101047211
HGNC:9982	0.0114949778442424
SH2D4A	0.000182577709637965
VWA5A	0.00012298362880313
UACA	0.00859236288115361
SLC25A24	0.0010939720564093
ZFYVE16	0.0108150128994466
NFXL1	0.00101338607884983
OGFR	0.000533876438610376
SLC38A10	0.000202192376746666
WDR91	0.00167655286968294
ZC3HAV1L	0.00121155898709295
TMEM2	0.00085790676845462
